id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,,,,,Row Labels,Count of articleType
39314,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual,Gini and Jony Girls Red Skirt,,,,,,,
29172,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,,,,,,,
41004,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Skirts,,,,,,,
41005,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Skirts,,,,,,,
41002,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Skirt,,,,,,,
29173,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2012,Casual,United Colors of Benetton Kids Girls Printed Green Skirt,,,,,,,
5575,Girls,Apparel,Bottomwear,Skirts,Green,Summer,2011,Casual,Ant Kids Girl's Green Kidswear,,,,,,,
5581,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear,,,,,,,
5586,Girls,Apparel,Bottomwear,Skirts,Brown,Summer,2011,Casual,Ant Kids Girl's Tiger Print Kidswear,,,,,,,
34148,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Gini and Jony Girls Washed Blue Skirt,,,,,,,
34149,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Gini and Jony Girls Washed Blue Skirt,,,,,,,
3896,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Disney Kids Girl's Denim Minnie Dark Blue Skirt,,,,,,,
38505,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Skirt,,,,,,,
38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Navy Blue Skirts,,,,,,,
16805,Girls,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,ANT Kids Girls Printed Black Skirt,,,,,,,
39330,Girls,Apparel,Bottomwear,Skirts,White,Summer,2012,Casual,Gini & Jony Girls White Skirt,,,,,,,
28456,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Sports,Urban Yoga Women Blue Skirt With Leggings,,,,,,,
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Mineral Women Grey Skirt,,,,,,,
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Delma Blue Kidswear,,,,,,,
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Palm Tree Girls Sp Jace Sko White Skirts,,,,,,,
49636,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Mineral Blue & White Skirt,,,,,,,
49655,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Mineral Pink & Green Skirt,,,,,,,
32591,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,ONLY Women Pink Skirt,,,,,,,
4929,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Vanida Blue Dungree Kidswear,,,,,,,
10001,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Palm Tree Kids Girls Sp Jema Skt Blue Skirts,,,,,,,
5005,Women,Apparel,Bottomwear,Skirts,Red,Summer,2011,Casual,Gini and Jony Girl's Glinda Red Kidswear,,,,,,,
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,2011,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts,,,,,,,
8496,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011,Casual,Forever New Women Cappuccino Cream Skirts,,,,,,,
48493,Women,Apparel,Bottomwear,Skirts,Black,Winter,2011,Casual,French Connection Women Black Skirt,,,,,,,
30925,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Ethnic,Fabindia Women Printed Black Ghera Skirt,,,,,,,
30922,Women,Apparel,Bottomwear,Skirts,Rust,Summer,2012,Ethnic,Fabindia Women Printed Rust Skirt,,,,,,,
8498,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011,Casual,Forever New Women Coral Check Grey Skirts,,,,,,,
57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012,Casual,Elle Women Yellow Skirt,,,,,,,
31605,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Sports,Nike Women Running Black Skirt with Capris,,,,,,,
13304,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011,Casual,Gini and Jony Kids Girls Solid Red Skirts,,,,,,,
18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011,Casual,Arrow Woman Printed Brown Skirt,,,,,,,
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Elle Women Blue Skirt,,,,,,,
30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,2012,Ethnic,Fabindia Women Printed Mustard Skirt,,,,,,,
8499,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Forever New Women Blossom  Pink Printed Skirt,,,,,,,
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Ghera Skirt,,,,,,,
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011,Casual,Forever New Women Cameo Skirt Cream Skirts,,,,,,,
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Doodle Kids Girl Printed Grey Skirt,,,,,,,
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Sports,Nike Women's Border Pink Skirt,,,,,,,
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Sports,Nike Women Tennis Black Skirt,,,,,,,
12848,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Ant Kids Check Blue Skirts,,,,,,,
57088,Women,Apparel,Bottomwear,Skirts,Teal,Summer,2012,Casual,Elle Women Teal Skirt,,,,,,,
18710,Women,Apparel,Bottomwear,Skirts,Tan,Fall,2011,Casual,Arrow Woman Printed Tan Skirt,,,,,,,
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011,Casual,Gini and Jony Kids Girls Solid Red Skirts,,,,,,,
57086,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Elle Women Pink Vintage Skirt,,,,,,,
33508,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Doodle Kids Girl Washed Blue Skirt,,,,,,,
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Ant Kids Pleated Black Skirts,,,,,,,
57092,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012,Casual,Elle Women Off White Skirt,,,,,,,
13514,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Palm Tree Women Washed Blue Skirts,,,,,,,
26863,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Skirts,,,,,,,
32252,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012,Ethnic,Fabindia Women Red Skirts,,,,,,,
13515,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Skirts,,,,,,,
27231,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Doodle Kids Girl Washed Blue Skirt,,,,,,,
25930,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Casual,Femella Women Black Skirt,,,,,,,
6857,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011,Casual,Forever New Women's Animal Stroke Print Black Skirt,,,,,,,
25931,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual,Femella Women Red Skirt,,,,,,,
5019,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2011,Casual,Levis Kids Girl's Betsy Navy Kidswear,,,,,,,
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Palm Tree Kids Girls Solid Pink Skirts,,,,,,,
37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,2012,Casual,United Colors of Benetton Women Black Skirt,,,,,,,
13263,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Palm Tree Kids Girl Solid Pink Skirts,,,,,,,
6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011,Casual,Forever New Women's Short Black Skirt,,,,,,,
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Doodle Girl Denim skirt with belt Blue Skirts,,,,,,,
49635,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2010,Casual,Mineral Women Pink Skirt,,,,,,,
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Doodle Girl Denim skirt with belt Blue Skirts,,,,,,,
28455,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Sports,Urban Yoga Women Black Skirt With Leggings,,,,,,,
34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Van Heusen Woman Grey Skirt,,,,,,,
26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Arrow Woman Grey Skirt,,,,,,,
34494,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Formal,Van Heusen Woman Black Skirt,,,,,,,
10002,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Palm Tree Kids Sp Jema Skt Blue Skirts,,,,,,,
10654,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Doodle Girl Denim skirt with belt Blue Skirts,,,,,,,
39725,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012,Formal,Arrow Woman Charcoal Skirt,,,,,,,
34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012,Formal,Van Heusen Woman Grey Skirt,,,,,,,
14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011,Casual,United Colors of Benetton Women Check Brown Skirts,,,,,,,
34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Formal,Van Heusen Woman Black Skirt,,,,,,,
57083,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Elle Women Blue Skirt,,,,,,,
57084,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Elle Women Blue Skirt,,,,,,,
18712,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Formal,Arrow Women Solid Black Skirt,,,,,,,
8495,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Forever New Women Cornflower Blue Skirts,,,,,,,
40432,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Formal,Tonga Women Black Skirt,,,,,,,
30928,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue Skirt,,,,,,,
30926,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Ethnic,Fabindia Women Blue Ghera Crinkle Skirt,,,,,,,
18713,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011,Formal,Arrow Woman Solid Grey Skirt,,,,,,,
57085,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012,Casual,Elle Women Off-White & Orange Floral Print Tulip Skirt,,,,,,,
57082,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Elle Women Blue Skirt,,,,,,,
13339,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts,,,,,,,
37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,2012,Casual,Mineral Women Brown Skirt,,,,,,,
30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012,Ethnic,Fabindia Women Red Ghera Crinkle Skirt,,,,,,,
8493,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Forever New Women Black Skirts,,,,,,,
40434,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012,Casual,Tonga Women Charcoal Skirt,,,,,,,
30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Ethnic,Fabindia Women Grey Skirt,,,,,,,
8494,Women,Apparel,Bottomwear,Skirts,Beige,Fall,2011,Casual,Forever New Women Clay Pleated Beige Skirts,,,,,,,
40433,Women,Apparel,Bottomwear,Skirts,Multi,Summer,2012,Casual,Tonga Women Multi Colored Skirt,,,,,,,
41153,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012,Casual,Allen Solly Woman Charcoal Skirt,,,,,,,
10366,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Skirt,,,,,,,
9995,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Casual,Gini And Jony Girls Su Scotia Sko Pink Skirts,,,,,,,
47658,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012,Casual,Femella Women Purple & Black Skirt,,,,,,,
57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Casual,Elle Women Black Skirt,,,,,,,
32250,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Ethnic,Fabindia Women Blue Skirts,,,,,,,
10351,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011,Casual,United Colors of Benetton Women Check Skirt Grey Skirts,,,,,,,
13516,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Skirts,,,,,,,
13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Gini and Jony Kids Girls Solid Black Skirts,,,,,,,
40428,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Tonga Women Grey Formal Skirt,,,,,,,
41152,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Allen Solly Woman Grey Skirt,,,,,,,
44646,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Formal,Arrow Woman Black Skirt,,,,,,,
57090,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Casual,Elle Women Navy Blue Skirt,,,,,,,
32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012,Ethnic,Fabindia Women Purple Skirt,,,,,,,
9994,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini And Jony Girls Ac Arnia Skt Blue Skirts,,,,,,,
47657,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2012,Casual,Femella Women Grey Printed Skirt,,,,,,,
39731,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Formal,Arrow Woman Grey Skirt,,,,,,,
43520,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012,Formal,French Connection Women Navy Blue Skirt,,,,,,,
6862,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Casual,Forever New Women's Peach Pink Skirt,,,,,,,
6898,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2011,Casual,Forever New Women's Formal Cream Skirt,,,,,,,
35958,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Casual,Flying Machine Women Viscose Black Skirt,,,,,,,
4930,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,,,,,,,
6864,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Forever New Women's Printed White Skirt,,,,,,,
8501,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Forever New Women Blue Skirt,,,,,,,
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Felt Grey Sweater,,,,,,,
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Jealous 21 Women Stripes Red Sweater,,,,,,,
20091,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012,Casual,United Colors of Benetton Women Grey Sweater,,,,,,,
14091,Women,Apparel,Topwear,Sweaters,Peach,Fall,2011,Casual,Flying Machine Women Solid Peach Sweaters,,,,,,,
20232,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Women Felt Blue Sweater,,,,,,,
13961,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Jealous 21 Women Solid Pink Sweaters,,,,,,,
21602,Women,Apparel,Topwear,Sweaters,Grey,Winter,2012,Casual,Roxy Women Grey Striped Sweater,,,,,,,
20347,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Scullers For Her Women Solid Black Sweater,,,,,,,
21464,Women,Apparel,Topwear,Sweaters,Grey,Winter,2012,Casual,Roxy Women Grey Sweater,,,,,,,
15038,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,ADIDAS Women Stripes Grey Sweaters,,,,,,,
18727,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Arrow Woman Venetia Navy Blue Sweater,,,,,,,
15031,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,ADIDAS Women Stripes Pink Sweaters,,,,,,,
15036,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,ADIDAS Women Stripes Blue Sweaters,,,,,,,
18729,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Arrow Woman Keisha Magenta Sweater,,,,,,,
20346,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Scullers For Her Women Solid Pink Sweater,,,,,,,
11096,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Scullers Women Stripes Purple Sweaters,,,,,,,
14323,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,ADIDAS Women Stripes White Sweaters,,,,,,,
15037,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,ADIDAS Women Check Black Sweaters,,,,,,,
18728,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Arrow Woman Keisha Grey Sweater,,,,,,,
15030,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,ADIDAS Women Stripes Pink Sweaters,,,,,,,
14324,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,ADIDAS Women Stripes Pink Sweaters,,,,,,,
21465,Women,Apparel,Topwear,Sweaters,Red,Winter,2012,Casual,Roxy Women Red Sweater,,,,,,,
18726,Women,Apparel,Topwear,Sweaters,Brown,Fall,2011,Casual,Arrow Woman Venetia Brown Sweater,,,,,,,
20308,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Jealous 21 Women Solid Black Sweater,,,,,,,
18199,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Stripes Purple Sweater,,,,,,,
20301,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater,,,,,,,
20306,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Jealous 21 Women Solid Blue Sweater,,,,,,,
17515,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Jealous 21 Women Solid Pink Sweater,,,,,,,
15048,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,ADIDAS Women Solid Grey Sweaters,,,,,,,
12609,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Jealous 21 Women Solid Blue Sweaters,,,,,,,
20307,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Jealous 21 Women Solid White Sweater,,,,,,,
18959,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Blue Sweater,,,,,,,
11447,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,United Colors of Benetton Women Light Winter White Sweater,,,,,,,
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Jealous 21 Women Solid Maroon Sweater,,,,,,,
20309,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Jealous 21 Women Solid Grey Sweater,,,,,,,
17514,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Jealous 21 Women Solid Black Sweater,,,,,,,
21135,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,s.Oliver Women Solid Purple Sweater,,,,,,,
32387,Women,Apparel,Topwear,Sweaters,Black,Summer,2012,Casual,Arrow Woman Black Cardigan,,,,,,,
20226,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Women Shawl Collar Blue Sweater,,,,,,,
20228,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Cable Red Sweater,,,,,,,
12988,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,United Colors Of Benetton Women Womenlight Winter Black Sweaters Black Sweaters,,,,,,,
58508,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012,Casual,Tonga Women Grey Sweater,,,,,,,
32571,Women,Apparel,Topwear,Sweaters,Grey,Summer,2012,Casual,ONLY Women Magenta & Grey Sweater,,,,,,,
20229,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Women Cable Blue Sweater,,,,,,,
32388,Women,Apparel,Topwear,Sweaters,Beige,Summer,2012,Casual,Arrow Woman Beige Cardigan,,,,,,,
43311,Women,Apparel,Topwear,Sweaters,White,Summer,2012,Casual,United Colors of Benetton Women Pink Sweater,,,,,,,
20227,Women,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Wrangler Women Solid Green Sweater,,,,,,,
21134,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,s.Oliver Women Solid Grey Sweater,,,,,,,
14083,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Flying Machine Women Stripes Purple Sweaters,,,,,,,
20230,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Wrangler Women Fluro Grey Sweater,,,,,,,
20299,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Jealous 21 Women Blue Sweater,,,,,,,
23047,Women,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Arrow Woman Charcoal Solid Sweater,,,,,,,
20231,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Wrangler Women Fluro Black Sweater,,,,,,,
20298,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,Jealous 21 Women Solid Pink Sweater,,,,,,,
16990,Women,Apparel,Topwear,Sweaters,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Sweater,,,,,,,
14092,Women,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,Flying Machine Women Stripes Green Sweaters,,,,,,,
23048,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Arrow Woman Black Sweater,,,,,,,
18724,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Arrow Woman Lara Black Sweater,,,,,,,
15035,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,ADIDAS Women Stripes Purple Sweaters,,,,,,,
15032,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,ADIDAS Women Stripes Blue Sweaters,,,,,,,
11093,Women,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Scullers Women Knit White Sweaters,,,,,,,
11094,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Scullers Women Stripes Black Sweaters,,,,,,,
15033,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,ADIDAS Women Stripes Solid Grey Sweaters,,,,,,,
14582,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Sweaters,,,,,,,
15034,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,ADIDAS Women Stripes Navy Blue Sweaters,,,,,,,
21466,Women,Apparel,Topwear,Sweaters,Blue,Winter,2012,Casual,Roxy Women Blue Striped Sweater,,,,,,,
18725,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Arrow Woman Ester Purple Sweater,,,,,,,
11095,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Scullers Women Knit Black Sweaters,,,,,,,
11433,Women,Apparel,Topwear,Sweaters,Mauve,Fall,2011,Casual,United Colors of Benetton Women Light Winter Mauve Vest,,,,,,,
19643,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Sweater,,,,,,,
17516,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater,,,,,,,
20305,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater,,,,,,,
18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Arrow Woman Georgina 2 Navy Blue Sweater,,,,,,,
20302,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Jealous 21 Women Blue Sweater,,,,,,,
13520,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweaters,,,,,,,
18730,Women,Apparel,Topwear,Sweaters,Brown,Fall,2011,Casual,Arrow Woman Georgina 1 Brown Sweater,,,,,,,
20303,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Jealous 21 Women Solid Purple Sweater,,,,,,,
20304,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Jealous 21 Women Stripes Maroon Sweater,,,,,,,
21162,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011,Casual,s.Oliver Women Solid Pink Sweater,,,,,,,
43313,Women,Apparel,Topwear,Sweaters,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sweater,,,,,,,
20225,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Felt Red Sweater,,,,,,,
20222,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Wrangler Women Scoop Grey Sweater,,,,,,,
43314,Women,Apparel,Topwear,Sweaters,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Sweater,,,,,,,
21136,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,s.Oliver Women Stripes Navy Blue Sweater,,,,,,,
21137,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,s.Oliver Women Stripes Grey Sweater,,,,,,,
20223,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Wrangler Women Scoop Navy Blue Sleeveless Sweater,,,,,,,
43312,Women,Apparel,Topwear,Sweaters,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sweater,,,,,,,
20224,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,Wrangler Women Felt Purple Sweater,,,,,,,
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,,,,,,,
